649	855
650	868
651	870
652	870
653	870
654	870
655	898
656	892
657	877
658	903
659	903
660	903
661	881
662	871
663	884
664	901
665	902
666	902
667	902
668	903
669	899
670	917
671	919
672	932
673	932
674	932
675	932
676	934
677	927
678	924
679	950
680	950
681	950
682	950
683	941
684	929
685	946
686	933
687	933
688	933
689	949
690	949
691	959
692	963
693	981
694	981
695	981
696	997
697	1003
698	1017
699	1012
700	1022
701	1022
702	1022
703	1036
704	1035
705	1002
706	1002
707	1002
708	1002
709	1002
710	1006
711	1012
712	1008
713	1006
714	1002
715	1002
716	1002
717	943
718	904
719	926
720	899
721	896
722	896
723	896
724	896
725	896
726	920
727	922
728	922
729	922
730	922
731	922
732	936
733	926
734	900
735	906
736	906
737	906
738	906
739	886
740	896
741	898
742	892
743	892
744	892
745	920
746	917
747	897
748	918
749	910
750	910
751	910
752	922
753	943
754	955
755	970
756	958
757	958
758	958
759	963
760	956
761	971
762	985
763	986
764	986
765	986
766	958
767	979
768	980
769	972
770	996
771	996
772	996
773	988
774	989
775	998
776	998
777	992
778	992
779	992
780	1002
781	993
782	981
783	1017
784	1017
785	1017
786	1017
787	1039
788	1030
789	1023
790	1025
791	977
792	977
793	977
794	909
795	934
796	921
797	934
798	930
799	930
800	930
801	922
802	916
803	897
804	917
805	924
806	924
807	924
808	924
809	939
810	937
811	934
812	932
813	932
814	932
815	927
816	932
817	933
818	931
819	925
820	925
821	925
822	939
823	935
824	939
825	939
826	939
827	939
828	939
829	946
830	963
831	966
832	959
833	961
834	961
835	961
836	969
837	959
838	961
839	956
840	956
841	956
842	956
843	945
844	954
845	940
846	928
847	906
848	906
849	906
850	916
851	916
852	892
853	894
854	895
855	895
856	895
857	891
858	902
859	897
860	874
861	856
862	856
863	856
864	861
865	838
866	844
867	825
868	824
869	824
870	824
871	824
872	834
873	816
874	823
875	816
876	816
877	816
878	804
879	810
880	807
881	822
882	827
883	827
884	827
885	829
886	830
887	827
888	828
889	813
890	813
891	813
892	813
893	814
894	799
895	816
896	817
897	817
898	817
899	817
900	814
901	813
902	807
903	820
904	820
905	820
906	810
907	810
908	775
909	792
910	789
911	789
912	789
913	789
914	794
915	794
916	794
917	785
918	785
919	785
920	804
921	798
922	816
923	818
924	825
925	825
926	825
927	819
928	806
929	803
930	822
931	822
932	822
933	822
934	824
935	820
936	812
937	817
938	812
939	812
940	812
941	812
942	820
943	804
944	821
945	816
946	816
947	816
948	827
949	827
950	828
951	817
952	809
953	809
954	809
955	830
956	819
957	811
958	814
959	798
960	798
961	798
962	798
963	793
964	809
965	815
966	804
967	804
968	804
969	801
970	804
971	815
972	824
973	835
974	835
975	835
976	841
977	840
978	849
979	856
980	876
981	876
982	876
983	885
984	887
985	890
986	875
987	867
988	867
989	867
990	862
991	888
992	888
993	870
994	885
995	885
996	885
997	887
998	866
999	884
1000	873
1001	884
1002	884
1003	884
1004	896
1005	861
1006	864
1007	858
1008	872
1009	872
1010	872
1011	855
1012	849
1013	862
1014	867
1015	870
1016	870
1017	870
1018	870
1019	869
1020	877
1021	877
1022	898
1023	898
1024	898
1025	862
1026	883
1027	867
1028	894
1029	914
1030	914
1031	914
1032	929
1033	910
1034	921
1035	918
1036	925
1037	925
1038	925
1039	925
1040	969
1041	1024
1042	1000
1043	991
1044	991
1045	991
1046	991
1047	965
1048	988
1049	968
1050	950
1051	950
1052	950
1053	952
1054	948
1055	962
1056	968
1057	970
1058	970
1059	970
1060	999
1061	984
1062	961
1063	956
1064	943
1065	943
1066	943
1067	910
1068	940
1069	949
1070	921
1071	939
1072	939
1073	939
1074	932
1075	944
1076	944
1077	941
1078	909
1079	909
1080	909
1081	888
1082	901
1083	903
1084	901
1085	919
1086	919
1087	919
1088	920
1089	920
1090	918
1091	938
1092	949
1093	949
1094	949
1095	949
1096	949
1097	967
1098	995
1099	989
1100	989
1101	989
1102	989
1103	1003
1104	1029
1105	1007
1106	1035
1107	1035
1108	1035
1109	1053
1110	1018
1111	993
1112	1001
1113	991
1114	991
1115	991
1116	998
1117	985
1118	1029
1119	1054
1120	1047
1121	1047
1122	1047
1123	1037
1124	1061
1125	1049
1126	1044
1127	1072
1128	1072
1129	1072
1130	1032
1131	1018
1132	1022
1133	1036
1134	1055
1135	1055
1136	1055
1137	1074
1138	1074
1139	1038
1140	1053
1141	1059
1142	1059
1143	1059
1144	1042
1145	1057
1146	1059
1147	1105
1148	1094
1149	1094
1150	1094
1151	1099
1152	1100
1153	1168
1154	1147
1155	1163
1156	1163
1157	1163
1158	1196
1159	1208
1160	1153
1161	1242
1162	1222
1163	1222
1164	1222
1165	1197
1166	1214
1167	1182
1168	1239
1169	1218
1170	1218
1171	1218
1172	1240
1173	1217
1174	1165
1175	1165
1176	1165
1177	1165
1178	1165
1179	1165
1180	1026
1181	1066
1182	1066
1183	1069
1184	1069
1185	1069
1186	1054
1187	988
1188	993
1189	1007
1190	1024
1191	1024
1192	1024
1193	1049
1194	1048
1195	1019
1196	1060
1197	1034
1198	1034
1199	1034
1200	1006
1201	1029
1202	1045
1203	1073
1204	1048
1205	1048
1206	1048
1207	1025
1208	1005
1209	1002
1210	970
1211	947
1212	947
1213	947
1214	967
1215	954
1216	943
1217	943
1218	920
1219	920
1220	920
1221	920
1222	943
1223	949
1224	953
1225	978
1226	978
1227	978
1228	959
1229	978
1230	955
1231	954
1232	970
1233	970
1234	970
1235	986
1236	974
1237	1021
1238	1020
1239	1036
1240	1036
1241	1036
1242	1036
1243	1037
1244	984
1245	976
1246	951
1247	951
1248	951
1249	951
1250	943
1251	928
1252	925
1253	945
1254	945
1255	945
1256	956
1257	919
1258	904
1259	907
1260	894
1261	894
1262	894
1263	919
1264	933
1265	905
1266	915
1267	937
1268	937
1269	937
1270	928
1271	928
1272	939
1273	968
1274	1025
1275	1025
1276	1025
1277	1025
1278	1086
1279	1104
1280	1071
1281	1012
1282	1012
1283	1012
1284	1003
1285	974
1286	995
1287	1010
1288	1045
1289	1045
1290	1045
1291	1069
1292	1088
1293	1076
1294	1062
1295	1048
1296	1048
1297	1048
1298	1055
1299	1078
1300	1017
1301	998
1302	1003
1303	1003
1304	1003
1305	1003
1306	988
1307	985
1308	1007
1309	1018
1310	1018
1311	1018
1312	994
1313	949
1314	954
1315	954
1316	903
1317	903
1318	903
1319	895
1320	846
1321	867
1322	886
1323	764
1324	764
1325	764
1326	764
1327	787
1328	807
1329	822
1330	816
1331	816
1332	816
1333	820
1334	786
1335	837
1336	836
1337	844
1338	844
1339	844
1340	844
1341	819
1342	812
1343	834
1344	825
1345	825
1346	825
1347	813
1348	786
1349	750
1350	713
1351	723
1352	723
1353	723
1354	715
1355	725
1356	730
1357	889
1358	854
1359	854
1360	854
1361	863
1362	880
1363	888
1364	921
1365	898
1366	898
1367	898
1368	884
1369	906
1370	863
1371	853
1372	790
1373	790
1374	790
1375	784
1376	842
1377	847
1378	871
1379	851
1380	851
1381	851
1382	851
1383	812
1384	781
1385	744
1386	708
1387	708
1388	708
1389	715
1390	711
1391	726
1392	705
1393	674
1394	674
1395	674
1396	691
1397	695
1398	718
1399	765
1400	704
1401	704
1402	704
1403	704
1404	765
1405	777
1406	779
1407	763
1408	763
1409	763
1410	768
1411	729
1412	708
1413	703
1414	699
1415	699
1416	699
1417	699
1418	696
1419	704
1420	707
1421	696
1422	696
1423	696
1424	760
1425	769
1426	764
1427	767
1428	756
1429	756
1430	756
1431	739
1432	702
1433	702
1434	714
1435	707
1436	707
1437	707
1438	707
1439	738
1440	740
1441	769
1442	738
1443	738
1444	738
1445	755
1446	761
1447	785
1448	789
1449	738
1450	738
1451	738
1452	764
1453	746
1454	721
1455	721
1456	727
1457	727
1458	727
1459	775
1460	778
1461	778
1462	778
1463	799
1464	799
1465	799
1466	795
1467	777
1468	806
1469	775
1470	801
1471	801
1472	801
1473	801
1474	757
1475	771
1476	755
1477	780
1478	780
1479	780
1480	799
1481	811
1482	819
1483	817
1484	828
1485	828
1486	828
1487	887
1488	873
1489	890
1490	884
1491	960
1492	960
1493	960
1494	967
1495	975
1496	974
1497	1016
1498	1025
1499	1025
1500	1025
1501	1025
1502	1021
1503	1074
1504	1088
1505	1083
1506	1083
1507	1083
1508	1093
1509	1121
1510	1154
1511	1173
1512	1170
1513	1170
1514	1170
1515	1195
1516	1190
1517	1153
1518	1116
1519	1085
1520	1085
1521	1085
1522	1080
1523	1056
1524	1071
1525	1095
1526	1113
1527	1113
1528	1113
1529	1095
1530	1046
1531	1025
1532	1035
1533	1046
1534	1046
1535	1046
1536	1027
1537	989
1538	969
1539	1006
1540	1025
1541	1025
1542	1025
1543	1025
1544	1017
1545	996
1546	1041
1547	1035
1548	1035
1549	1035
1550	1036
1551	1080
1552	1062
1553	1050
1554	1014
1555	1014
1556	1014
1557	967
1558	942
1559	954
1560	954
1561	954
1562	954
1563	954
1564	944
1565	973
1566	996
1567	968
1568	903
1569	903
1570	903
1571	909
1572	928
1573	911
1574	927
1575	945
1576	945
1577	945
1578	953
1579	939
1580	937
1581	930
1582	930
1583	930
1584	930
1585	894
1586	958
1587	975
1588	1006
1589	987
1590	987
1591	987
1592	988
1593	1006
1594	1010
1595	1004
1596	1008
1597	1008
1598	1008
1599	999
1600	1006
1601	1021
1602	1005
1603	1040
1604	1040
1605	1040
1606	1040
1607	1012
1608	1032
1609	1057
1610	1093
1611	1093
1612	1093
1613	1092
1614	1059
1615	1066
1616	1020
1617	1043
1618	1043
1619	1043
1620	984
1621	1004
1622	1019
1623	991
1624	982
1625	982
1626	982
1627	982
1628	927
1629	908
1630	945
1631	949
1632	949
1633	949
1634	949
1635	933
1636	966
1637	963
1638	1003
1639	1003
1640	1003
1641	1003
1642	967
1643	941
1644	910
1645	906
1646	906
1647	906
1648	874
1649	903
1650	877
1651	874
1652	855
1653	855
1654	855
1655	849
1656	864
1657	876
1658	857
1659	857
1660	857
1661	857
1662	857
1663	872
1664	856
1665	874
1666	865
1667	865
1668	865
1669	891
1670	894
1671	881
1672	893
1673	895
1674	895
1675	895
1676	938
1677	909
1678	940
1679	938
1680	938
1681	938
1682	938
1683	929
1684	933
1685	941
1686	982
1687	963
1688	963
1689	963
1690	963
1691	913
1692	890
1693	922
1694	907
1695	907
1696	907
1697	925
1698	906
1699	924
1700	934
1701	955
1702	955
1703	955
1704	951
1705	975
1706	992
1707	1045
1708	1041
1709	1041
1710	1041
1711	1052
1712	1087
1713	1041
1714	1034
1715	1091
1716	1091
1717	1091
1718	1044
1719	1062
1720	1104
1721	1096
1722	1080
1723	1080
1724	1080
1725	1046
1726	1081
1727	1053
1728	1030
1729	1001
1730	1001
1731	1001
1732	985
1733	993
1734	1017
1735	1025
1736	1000
1737	1000
1738	1000
1739	1002
1740	1049
1741	1067
1742	1086
1743	1060
1744	1060
1745	1060
1746	1060
1747	1074
1748	1052
1749	1032
1750	1023
1751	1023
1752	1023
1753	1039
1754	1061
1755	1070
1756	1078
1757	1087
1758	1087
1759	1087
1760	1090
1761	1060
1762	1038
1763	1053
1764	1068
1765	1068
1766	1068
1767	1068
1768	1048
1769	1129
1770	1097
1771	1103
1772	1103
1773	1103
1774	1126
1775	1092
1776	1116
1777	1109
1778	1101
1779	1101
1780	1101
1781	1101
1782	1147
1783	1185
1784	1143
1785	1147
1786	1147
1787	1147
1788	1191
1789	1173
1790	1179
1791	1174
1792	1141
1793	1141
1794	1141
1795	1165
1796	1203
1797	1227
1798	1223
1799	1205
1800	1205
1801	1205
1802	1162
1803	1162
1804	1148
1805	1128
1806	1135
1807	1135
1808	1135
1809	1106
1810	1100
1811	1133
1812	1122
1813	1122
1814	1122
1815	1122
1816	1125
1817	1106
1818	1117
1819	1139
1820	1139
1821	1139
1822	1139
1823	1138
1824	1141
1825	1113
1826	1113
1827	1113
1828	1113
1829	1113
1830	1128
1831	1142
1832	1146
1833	1147
1834	1147
1835	1147
1836	1147
1837	1147
1838	1165
1839	1156
1840	1174
1841	1175
1842	1175
1843	1175
1844	1180
1845	1170
1846	1163
1847	1116
1848	1093
1849	1093
1850	1093
1851	1093
1852	1059
1853	1061
1854	1062
1855	1043
1856	1043
1857	1043
1858	1034
1859	1064
1860	1058
1861	1020
1862	968
1863	968
1864	968
1865	972
1866	979
1867	994
1868	971
1869	958
1870	958
1871	958
1872	970
1873	985
1874	1004
1875	982
1876	990
1877	990
1878	990
1879	1020
1880	991
1881	975
1882	989
1883	1006
1884	1006
1885	1006
1886	1025
1887	1020
1888	1047
1889	1068
1890	1069
1891	1069
1892	1069
1893	1060
1894	1038
1895	1064
1896	1026
1897	1055
1898	1055
1899	1055
1900	1036
1901	1053
1902	1069
1903	1065
1904	1058
1905	1058
1906	1058
1907	1058
1908	1029
1909	1023
1910	1038
1911	1042
1912	1042
1913	1042
1914	1066
1915	1083
1916	1085
1917	1085
1918	1085
1919	1085
1920	1085
1921	1093
1922	1101
1923	1104
1924	1110
1925	1139
1926	1139
1927	1139
1928	1142
1929	1125
1930	1145
1931	1139
1932	1147
1933	1147
1934	1147
1935	1093
1936	1129
1937	1116
1938	1126
1939	1125
1940	1125
1941	1125
1942	1151
1943	1135
1944	1133
1945	1151
1946	1179
1947	1179
1948	1179
1949	1168
1950	1187
1951	1127
1952	1139
1953	1144
1954	1144
1955	1144
1956	1205
1957	1178
1958	1247
1959	1228
1960	1237
1961	1237
1962	1237
1963	1237
1964	1191
1965	1177
1966	1151
1967	1149
1968	1149
1969	1149
1970	1142
1971	1119
1972	1169
1973	1167
1974	1172
1975	1172
1976	1172
1977	1175
1978	1160
1979	1168
1980	1153
1981	1120
1982	1120
1983	1120
1984	1120
1985	1159
1986	1152
1987	1123
1988	1135
1989	1135
1990	1135
1991	1135
1992	1140
1993	1141
1994	1137
1995	1148
1996	1148
1997	1148
1998	1187
1999	1131
2000	1147
2001	1120
2002	1137
2003	1137
2004	1137
2005	1168
2006	1135
2007	1155
2008	1147
2009	1097
2010	1097
2011	1097
2012	1097
2013	1081
2014	1068
2015	1100
2016	1086
2017	1086
2018	1086
2019	1090
2020	1086
2021	1100
2022	1110
2023	1098
2024	1098
2025	1098
2026	1074
2027	1074
2028	1077
2029	1070
2030	1089
2031	1089
2032	1089
2033	1081
2034	1086
2035	1050
2036	1045
2037	1045
2038	1045
2039	1045
2040	1073
2041	1085
2042	1091
2043	1076
2044	1070
2045	1070
2046	1070
2047	1079
2048	1052
2049	1055
2050	1041
2051	1052
2052	1052
2053	1052
2054	1052
2055	1094
2056	1069
2057	1073
2058	1061
2059	1061
2060	1061
2061	1050
2062	1039
2063	1089
2064	1118
2065	1108
2066	1108
2067	1108
2068	1112
2069	1106
2070	1143
2071	1135
2072	1144
2073	1144
2074	1144
2075	1154
2076	1142
2077	1164
2078	1158
2079	1153
2080	1153
2081	1153
2082	1154
2083	1171
2084	1175
2085	1206
2086	1214
2087	1214
2088	1214
2089	1215
2090	1201
2091	1224
2092	1222
2093	1243
2094	1243
2095	1243
2096	1253
2097	1226
2098	1269
2099	1277
2100	1271
2101	1271
2102	1271
2103	1272
2104	1289
2105	1328
2106	1350
2107	1285
2108	1285
2109	1285
2110	1339
2111	1323
2112	1352
2113	1411
2114	1414
2115	1414
2116	1414
2117	1414
2118	1410
2119	1385
2120	1393
2121	1346
2122	1346
2123	1346
2124	1390
2125	1382
2126	1405
2127	1409
2128	1417
2129	1417
2130	1417
2131	1417
2132	1456
2133	1483
2134	1502
2135	1530
2136	1530
2137	1530
2138	1562
2139	1678
2140	1625
2141	1658
2142	1600
2143	1600
2144	1600
2145	1600
2146	1525
2147	1524
2148	1602
2149	1624
2150	1624
2151	1624
2152	1653
2153	1652
2154	1668
2155	1667
2156	1617
2157	1617
2158	1617
2159	1639
2160	1672
2161	1786
2162	1772
2163	1774
2164	1774
2165	1774
2166	1805
2167	1853
2168	1853
2169	1718
2170	1761
2171	1761
2172	1761
2173	1803
2174	1820
2175	1775
2176	1786
2177	1773
2178	1773
2179	1773
2180	1806
2181	1814
2182	1826
2183	1815
2184	1802
2185	1802
2186	1802
2187	1813
2188	1836
2189	1984
2190	1964
2191	1964
2192	1964
2193	1964
2194	1885
2195	1876
2196	1784
2197	1772
2198	1707
2199	1707
2200	1707
2201	1707
2202	1766
2203	1767
2204	1743
2205	1710
2206	1710
2207	1710
2208	1697
2209	1733
2210	1758
2211	1682
2212	1614
2213	1614
2214	1614
2215	1629
2216	1582
2217	1615
2218	1640
2219	1594
2220	1594
2221	1594
2222	1658
2223	1701
2224	1684
2225	1686
2226	1732
2227	1732
2228	1732
2229	1758
2230	1771
2231	1822
2232	1812
2233	1822
2234	1822
2235	1822
2236	1823
2237	1869
2238	1882
2239	1877
2240	1944
2241	1944
2242	1944
2243	2020
2244	1987
2245	2023
2246	2031
2247	1986
2248	1986
2249	1986
2250	2041
2251	2108
2252	2138
2253	2127
2254	2108
2255	2108
2256	2108
2257	2224
2258	2214
2259	2198
2260	2126
2261	2052
2262	2052
2263	2052
2264	2171
2265	2044
2266	2108
2267	2097
2268	2121
2269	2121
2270	2121
2271	2121
2272	2167
2273	2195
2274	2269
2275	2259
2276	2259
2277	2259
2278	2203
2279	2211
2280	2278
2281	2288
2282	2263
2283	2263
2284	2263
2285	2299
2286	2261
2287	2342
2288	2321
2289	2360
2290	2360
2291	2360
2292	2417
2293	2361
2294	2351
2295	2378
2296	2481
2297	2481
2298	2481
2299	2477
2300	2501
2301	2578
2302	2578
2303	2578
2304	2578
2305	2578
2306	2651
2307	2605
2308	2604
2309	2793
2310	2768
2311	2768
2312	2768
2313	2769
2314	2479
2315	2289
2316	2145
2317	1946
2318	1946
2319	1946
2320	2154
2321	2197
2322	2257
2323	1879
2324	2104
2325	2104
2326	2104
2327	1994
2328	2000
2329	2031
2330	2097
2331	2031
2332	2031
2333	2031
2334	2030
2335	2107
2336	2185
2337	2176
2338	2217
2339	2217
2340	2217
2341	2199
2342	2258
2343	2194
2344	2141
2345	2019
2346	2019
2347	2019
2348	2019
2349	2147
2350	2061
2351	2107
2352	2130
2353	2130
2354	2130
2355	2026
2356	1982
2357	2011
2358	2036
2359	2041
2360	2041
2361	2041
2362	2045
2363	2084
2364	2056
2365	2060
2366	1997
2367	1997
2368	1997
2369	1997
2370	1952
2371	1976
2372	2004
2373	1929
2374	1929
2375	1929
2376	1929
2377	1970
2378	2009
2379	2038
2380	2052
2381	2052
2382	2052
2383	2057
2384	1985
2385	2086
2386	2227
2387	2146
2388	2146
2389	2146
2390	2270
2391	2280
2392	2280
2393	2248
2394	2240
2395	2240
2396	2240
2397	2304
2398	2293
2399	2309
2400	2280
2401	2257
2402	2257
2403	2257
2404	2247
2405	2263
2406	2330
2407	2372
2408	2247
2409	2247
2410	2247
2411	2297
2412	2234
2413	2231
2414	2269
2415	2208
2416	2208
2417	2208
2418	2208
2419	2257
2420	2286
2421	2291
2422	2397
2423	2397
2424	2397
2425	2488
2426	2454
2427	2411
2428	2246
2429	2364
2430	2364
2431	2364
2432	2368
2433	2351
2434	2371
2435	2374
2436	2430
2437	2430
2438	2430
2439	2448
2440	2399
2441	2361
2442	2424
2443	2382
2444	2382
2445	2382
2446	2357
2447	2331
2448	2404
2449	2366
2450	2341
2451	2341
2452	2341
2453	2368
2454	2322
2455	2400
2456	2291
2457	2026
2458	2026
2459	2026
2460	1722
2461	2050
2462	1884
2463	1852
2464	1875
2465	1875
2466	1875
2467	1926
2468	1912
2469	1820
2470	2012
2471	2007
2472	2007
2473	2007
2474	2002
2475	1948
2476	2024
2477	1950
2478	1953
2479	1953
2480	1953
2481	1953
2482	1889
2483	1955
2484	1881
2485	1887
2486	1887
2487	1887
2488	1934
2489	1933
2490	2008
2491	2026
2492	2121
2493	2121
2494	2121
2495	2051
2496	1984
2497	2057
2498	2109
2499	2080
2500	2080
2501	2080
2502	2080
2503	2134
2504	2122
2505	2078
2506	2078
2507	2078
2508	2078
2509	2078
2510	2093
2511	2121
2512	2047
2513	1981
2514	1981
2515	1981
2516	1905
2517	1975
2518	1951
2519	1985
2520	1941
2521	1941
2522	1941
2523	2005
2524	2000
2525	1983
2526	2085
2527	2078
2528	2078
2529	2078
2530	2025
2531	1983
2532	2020
2533	2020
2534	1986
2535	1986
2536	1986
2537	1934
2538	1947
2539	1856
2540	1794
2541	1854
2542	1854
2543	1854
2544	1791
2545	1826
2546	1848
2547	1823
2548	1811
2549	1811
2550	1811
2551	1805
2552	1805
2553	1769
2554	1630
2555	1630
2556	1630
2557	1630
2558	1760
2559	1798
2560	1797
2561	1765
2562	1781
2563	1781
2564	1781
2565	1781
2566	1799
2567	1788
2568	1823
2569	1756
2570	1756
2571	1756
2572	1770
2573	1800
2574	1780
2575	1809
2576	1778
2577	1778
2578	1778
2579	1908
2580	1861
2581	1848
2582	1946
2583	1940
2584	1940
2585	1940
2586	1931
2587	1961
2588	1963
2589	1946
2590	1959
2591	1959
2592	1959
2593	1923
2594	1913
2595	1971
2596	1933
2597	1915
2598	1915
2599	1915
2600	1943
2601	1916
2602	1934
2603	1911
2604	1930
2605	1930
2606	1930
2607	1920
2608	1926
2609	1948
2610	1979
2611	2031
2612	2031
2613	2031
2614	2000
2615	2034
2616	2116
2617	1963
2618	2004
2619	2004
2620	2004
2621	1951
2622	1895
2623	1898
2624	1944
2625	1922
2626	1922
2627	1922
2628	1913
2629	1907
2630	1859
2631	1832
2632	1827
2633	1827
2634	1827
2635	1827
2636	1822
2637	1809
2638	1797
2639	1787
2640	1787
2641	1787
2642	1824
2643	1867
2644	1838
2645	1810
2646	1861
2647	1861
2648	1861
2649	1868
2650	1886
2651	1818
2652	1818
2653	1818
2654	1818
2655	1818
2656	1782
2657	1805
2658	1828
2659	1809
2660	1851
2661	1851
2662	1851
2663	1789
2664	1806
2665	1798
2666	1795
2667	1815
2668	1815
2669	1815
2670	1774
2671	1761
2672	1755
2673	1741
2674	1767
2675	1767
2676	1767
2677	1767
2678	1767
2679	1731
2680	1718
2681	1687
2682	1687
2683	1687
2684	1689
2685	1673
2686	1629
2687	1670
2688	1622
2689	1622
2690	1622
2691	1607
2692	1611
2693	1558
2694	1585
2695	1653
2696	1653
2697	1653
2698	1653
2699	1638
2700	1629
2701	1666
2702	1667
2703	1667
2704	1667
2705	1688
2706	1672
2707	1619
2708	1651
2709	1614
2710	1614
2711	1614
2712	1615
2713	1598
2714	1698
2715	1678
2716	1600
2717	1600
2718	1600
2719	1600
2720	1630
2721	1649
2722	1656
2723	1647
2724	1647
2725	1647
2726	1647
2727	1655
2728	1614
2729	1587
2730	1531
2731	1531
2732	1531
2733	1536
2734	1591
2735	1557
2736	1548
2737	1572
2738	1572
2739	1572
